"ID","assignment","country","year"
"KM366315","Asian SEA3","Cambodia",2006
"KM366316","Asian SEA3","Cambodia",2005
"KM366317","Asian SEA3","Cambodia",2003
"KM366318","Asian SEA3","Cambodia",2010
"KM366319","Asian SEA3","Cambodia",2008
"KM366320","Asian SEA3","Cambodia",2007
"KM366321","Asian SEA3","Cambodia",2001
"KM366322","Asian SEA3","Cambodia",2011
"KM366323","Asian SEA3","Cambodia",2006
"KM366324","Asian SEA3","Cambodia",2003
"KM366325","Asian SEA3","Cambodia",2001
"KM366326","Asian SEA3","Cambodia",2000
"KM366327","Asian SEA3","Cambodia",1999
"KM366328","Asian SEA3","Cambodia",1999
"KM366329","Asian SEA3","Cambodia",1998
"KM366330","Asian SEA3","Cambodia",1998
"KM366331","Asian SEA3","Cambodia",2009
"KM366332","Asian SEA3","Cambodia",1998
"KM366333","Asian SEA3","Cambodia",2009
"KM366334","Asian SEA3","Cambodia",1999
"KM366335","Asian SEA3","Cambodia",2000
"KM366336","Asian SEA3","Cambodia",2010
"KM366337","Asian SEA3","Cambodia",2009
"KM366338","Asian SEA3","Cambodia",2010
"KM366339","Asian SEA3","Cambodia",2004
"KM366340","Asian SEA3","Cambodia",2004
"KM366341","Asian SEA3","Cambodia",2004
"KM366342","Asian SEA3","Cambodia",2004
"KM366343","Asian SEA3","Cambodia",2004
"KM366344","Asian SEA3","Cambodia",2004
"KM366345","Asian SEA3","Cambodia",2004
"KM366346","Asian SEA3","Cambodia",2005
"KM366347","Asian SEA3","Cambodia",2005
"KM366348","Asian SEA3","Cambodia",2006
"KM366349","Asian SEA3","Cambodia",2004
"KM366350","Asian SEA3","Cambodia",2004
"KM880028","Asian SEA1b","China",2012
"KP072009","Asian SEA1b","China",2012
"KP072010","Asian SEA1b","China",2012
"KP072011","Asian SEA1b","China",2012
"KP072012","Asian SEA1b","China",2012
"KP072013","Asian SEA1b","China",2012
"KP072014","Asian SEA1b","China",2012
"KP072015","Asian SEA1b","China",2012
"KP072016","Asian SEA1b","China",2012
"KP072017","Asian SEA1b","China",2012
"KP072018","Asian SEA1b","China",2012
"KP072019","Asian SEA1b","China",2012
"KP072020","Asian SEA1b","China",2013
"KP072021","Asian SEA1b","China",2013
"KP072022","Asian SEA1b","China",2013
"KP072023","Asian SEA1b","China",2013
"KP072024","Asian SEA1b","China",2013
"KP072025","Asian SEA1b","China",2013
"KP072026","Asian SEA1b","China",2013
"KP072027","Asian SEA1b","China",2013
"KP072028","Asian SEA1b","China",2013
"KP072029","Asian SEA1b","China",2013
"KP072030","Asian SEA1b","China",2013
"KP202418","Asian SEA1b","China",2013
"KP202419","Asian SEA1b","China",2013
"KP202420","Asian SEA1b","China",2013
"KP202421","Asian SEA1b","China",2014
"KP202422","Asian SEA1b","China",2014
"KP202423","Asian SEA1b","China",2014
"KP202424","Asian SEA1b","China",2014
"KP202425","Asian SEA1b","China",2014
"KP202426","Asian SEA1b","China",2014
"KP202427","Asian SEA1b","China",2014
"KP202428","Asian SEA1b","China",2014
"KP202429","Asian SEA1b","China",2014
"KP202430","Asian SEA1b","China",2014
"KP202431","Asian SEA1b","China",2014
"KP202432","Asian SEA1b","China",2014
"KP202433","Asian SEA1b","China",2014
"KP202434","Asian SEA1b","China",2014
"KP202435","Asian SEA1b","China",2014
"KP202436","Asian SEA1b","China",2014
"KP202437","Asian SEA1b","China",2014
"KP202438","Asian SEA1b","China",2014
"KP202439","Asian SEA1b","China",2014
"KP202440","Asian SEA1b","China",2014
"KP202441","Asian SEA1b","China",2014
"KP202442","Asian SEA1b","China",2014
"KP202443","Asian SEA1b","China",2014
"KP202444","Asian SEA1b","China",2014
"KP202445","Asian SEA1b","China",2014
"KP202446","Asian SEA1b","China",2014
"KP202447","Asian SEA1b","China",2014
"KP202448","Asian SEA1b","China",2013
"KP319184","Asian SEA2b","China",2009
"KP319185","Asian SEA2b","China",2009
"KP319187","Asian SEA2b","China",2009
"KP319188","Asian SEA2b","China",2009
"KP319189","Asian SEA2b","China",2009
"KP319190","Asian SEA2b","China",2009
"KP319191","Asian SEA2b","China",2009
"KP319192","Asian SEA2b","China",2009
"KP319193","Asian SEA2b","China",2011
"KP319195","Asian SEA2b","China",2011
"KP319196","Asian SEA2b","China",2012
"KP319198","Asian SEA2b","China",2012
"KP319200","Asian SEA2b","China",2012
"KP319202","Asian SEA2b","China",2013
"KP319203","Asian SEA2b","China",2013
"KP319204","Asian SEA2b","China",2013
"KP319206","Asian SEA2b","China",2013
"KP319207","Asian SEA2b","China",2013
"KP319208","Asian SEA2b","China",2013
"KP319209","Asian SEA2b","China",2013
"KP319210","Asian SEA2b","China",2013
"KP319211","Asian SEA2b","China",2013
"KP319212","Asian SEA2b","China",2013
"KP319213","Asian SEA2b","China",2013
"KP319214","Asian SEA1b","China",2012
"KP319215","Asian SEA1b","China",2012
"KP319216","Asian SEA1b","China",2013
"KP319217","Asian SEA1b","China",2013
"KP319218","Asian SEA1b","China",2013
"KP319219","Asian SEA1b","China",2013
"KP319220","Asian SEA1b","China",2013
"KP319221","Asian SEA1b","China",2010
"KP319222","Asian SEA1b","China",2010
"KP319223","Asian SEA1b","China",2010
"KP319224","Asian SEA1b","China",2010
"KP319225","Asian SEA1b","China",2011
"KP319226","Asian SEA1b","China",2011
"KP319227","Asian SEA1b","China",2011
"KP319228","Asian SEA1b","China",2012
"KP319229","Asian SEA1b","China",2012
"KP319230","Asian SEA1b","China",2013
"KP319231","Asian SEA1b","China",2013
"KP319232","Asian SEA1b","China",2013
"KP319233","Asian SEA1b","China",2013
"KP319234","Asian SEA1b","China",2013
"KP319235","Asian SEA1b","China",2013
"KP319236","Asian SEA1b","China",2012
"KP319237","Asian SEA1b","China",2013
"KP319238","Asian SEA1b","China",2013
"KP319239","Asian SEA1b","China",2013
"KP860137","Asian SEA5","Taiwan",2013
"KP860138","Asian SEA5","Taiwan",2013
"KP860139","Asian SEA5","Taiwan",2013
"KP860140","Asian SEA5","Taiwan",2013
"KP860141","Asian SEA5","Taiwan",2013
"KP860142","Asian SEA5","Taiwan",2013
"KP860143","Asian SEA5","Taiwan",2013
"KP860144","Asian SEA5","Taiwan",2013
"KP860145","Asian SEA5","Taiwan",2013
"KP860147","Asian SEA5","Taiwan",2013
"KP860148","Asian SEA5","Taiwan",2013
"KP860149","Asian SEA5","Taiwan",2013
"KP860150","Asian SEA5","Taiwan",2013
"KP860151","Asian SEA5","Taiwan",2013
"KP860153","Asian SEA5","Taiwan",2013
"KP860154","Asian SEA5","Taiwan",2013
"KP860156","Asian SEA5","Taiwan",2010
"KP860157","Asian SEA5","Taiwan",2012
"KP860159","Asian SEA5","Taiwan",2013
"KP860160","Asian SEA5","Taiwan",2013
"KP860161","Asian SEA5","Taiwan",2013
"KP860162","Asian SEA5","Taiwan",2013
"KP860163","Asian SEA5","Taiwan",2013
"KP860164","Asian SEA5","Taiwan",2013
"KP860165","Asian SEA5","Taiwan",2013
"KP860166","Asian SEA5","Taiwan",2013
"KP860168","Asian SEA5","Taiwan",2013
"KP860170","Asian SEA5","Taiwan",2013
"KP860171","Asian SEA5","Taiwan",2013
"KP860172","Asian SEA5","Taiwan",2013
"KP860173","Asian SEA5","Taiwan",2013
"KP860174","Asian SEA5","Taiwan",2013
"KP860175","Asian SEA5","Taiwan",2013
"KP860177","Asian SEA5","Taiwan",2013
"KP860178","Asian SEA5","Taiwan",2013
"KP860179","Asian SEA5","Taiwan",2013
"KP860180","Asian SEA5","Taiwan",2013
"KP860181","Asian SEA5","Taiwan",2013
"KP860182","Asian SEA5","Taiwan",2013
"KP860183","Asian SEA5","Taiwan",2013
"KP860184","Asian SEA5","Taiwan",2013
"KP881353","Asian SEA5","Taiwan",2013
"KP881355","Asian SEA5","Taiwan",2013
"KP892527","Asian SEA5","Taiwan",2014
"KP892528","Asian SEA5","Taiwan",2014
"KR230089","Asian SEA1b","China",2015
"KR230090","Asian SEA1b","China",2015
"KT221093","Asian SEA1a","China",2005
"KT221094","Asian SEA1a","China",2005
"KT221095","Asian SEA1a","China",2005
"KT221096","Asian SEA1b","China",2007
"KT221097","Asian SEA1a","China",2006
"KT221098","Asian SEA1b","China",2008
"KT221099","Asian SEA1b","China",2008
"KT221100","Asian SEA1a","China",2005
"KT221101","Asian SEA1b","China",2005
"KT221102","Asian SEA2a","China",2006
"KT221103","Asian SEA1b","China",2014
"KT221104","Asian SEA1b","China",2006
"KT221105","Asian SEA1b","China",2008
"KT221106","Asian SEA1b","China",2008
"KT221107","Asian SEA2a","China",2009
"KT221108","Asian SEA1b","China",2010
"KT221109","Asian SEA1b","China",2008
"KT221110","Asian SEA1b","China",2010
"KT221111","Asian SEA1b","China",2007
"KT894557","Asian SEA1b","China",2006
"KT894558","Asian SEA2a","China",2005
"KT894559","Asian SEA1b","China",2009
"KT894560","Asian SEA1b","China",2010
"KT894561","Asian SEA1b","China",2011
"KT894562","Asian SEA1b","China",2011
"KT894563","Asian SEA1b","China",2011
"KT894564","Asian SEA1b","China",2008
"KT894565","Asian SEA1b","China",2008
"KT894566","Asian SEA1b","China",2011
"KT894567","Asian SEA1b","China",2011
"KT894568","Asian SEA1b","China",2013
"KT894569","Asian SEA1b","China",2007
"KT894570","Asian SEA1b","China",2011
"KT894571","Asian SEA1b","China",2011
"KT894572","Asian SEA2a","China",2010
"KT894573","Asian SEA2a","China",2011
"KT894574","Asian SEA1b","China",2014
"KT894575","Asian SEA1b","China",2010
"KT894576","Asian SEA1b","China",2009
"KT894577","Asian SEA2a","China",2013
"KT894579","Asian SEA1b","China",2010
"KT894580","Asian SEA1b","China",2013
"KT894581","Asian SEA1b","China",2011
"KT894583","Asian SEA1b","China",2010
"KT894584","Asian SEA1b","China",2013
"KT894585","Asian SEA1b","China",2007
"KT932670","Asian SEA1b","China",2014
"KT932671","Asian SEA1b","China",2014
"KT932672","Asian SEA1b","China",2014
"KT932673","Asian SEA1b","China",2014
"KT932674","Asian SEA1b","China",2014
"KT932675","Asian SEA1b","China",2014
"KT932676","Asian SEA1b","China",2014
"KT932677","Asian SEA1b","China",2014
"KT932678","Asian SEA1b","China",2014
"KT932679","Asian SEA1b","China",2014
"KT932680","Asian SEA1b","China",2014
"KT932681","Asian SEA1b","China",2014
"KT932682","Asian SEA1b","China",2014
"KT932683","Asian SEA1b","China",2014
"KT932684","Asian SEA1b","China",2014
"KT932685","Asian SEA1b","China",2014
"KT932686","Asian SEA1b","China",2015
"KT932687","Asian SEA1b","China",2015
"KT932688","Asian SEA1b","China",2015
"KT932689","Asian SEA1b","China",2015
"KT932690","Asian SEA1b","China",2015
"KT932691","Asian SEA1b","China",2015
"KT932692","Asian SEA1b","China",2015
"KT932693","Asian SEA1b","China",2015
"KT932694","Asian SEA1b","China",2015
"KT932695","Asian SEA1b","China",2015
"KT932696","Asian SEA1b","China",2015
"KT932697","Asian SEA1b","China",2015
"KT932698","Asian SEA1b","China",2015
"KU198994","Asian SEA1b","China",2015
"KU198995","Asian SEA1b","China",2015
"KU314706","Asian SEA1b","China",2014
"KU314707","Asian SEA1b","China",2015
"KU314708","Asian SEA1b","China",2015
"KU314709","Asian SEA1b","China",2015
"KU314710","Asian SEA1b","China",2015
"KU314712","Asian SEA1b","China",2015
"KU314713","Asian SEA1b","China",2015
"KU314714","Asian SEA2a","China",2015
"KU314715","Asian SEA2a","China",2015
"KU928249","Asian SEA1b","China",2015
"KU928250","Asian SEA1b","China",2015
"KU946961","Asian SEA2a","China",2009
"KU963492","Asian SEA3","-",1983
"KX096992","Asian SEA1b","China",2015
"KX096993","Asian SEA1b","China",2015
"KX096994","Asian SEA1b","China",2015
"KX096995","Asian SEA1b","China",2015
"KX096996","Asian SEA1b","China",2015
"KX096997","Asian SEA1b","China",2015
"KX096998","Asian SEA1b","China",2015
"KX096999","Asian SEA1b","China",2015
"KX097000","Asian SEA1b","China",2015
"KX148247","Asian SEA3","Myanmar",1999
"KX148248","Asian SEA3","Myanmar",1999
"KX148249","Asian SEA3","Cambodia",1998
"KX148250","Asian SEA3","Cambodia",1999
"KX148251","Asian SEA3","Cambodia",1998
"KX148252","Asian SEA3","Cambodia",1999
"KX148253","Asian SEA3","Cambodia",1998
"KX148254","Asian SEA3","Vietnam",2001
"KX148255","Asian SEA3","Lao",1999
"KX148256","Asian SEA3","Lao",2002
"KX148257","Asian SEA3","Lao",2002
"KX148258","Asian SEA3","Lao",2002
"KX148259","Asian SEA4","Philippines",1994
"KX148260","Asian SEA4","Philippines",2004
"KX148261","Asian SEA4","Philippines",1994
"KX148262","Asian SEA4","Philippines",1994
"KX148263","Asian SEA4","Philippines",1994
"KX148264","Asian SEA2a","China",1994
"KX148265","Asian SEA1b","China",1998
"KX148266","Asian SEA1b","Indonesia",2003
"KX148267","Asian SEA1a","China",1992
"KX447686","Asian SEA1b","China",2014
"KX447687","Asian SEA1b","China",2014
"KX447688","Asian SEA1b","China",2014
"KX447689","Asian SEA1b","China",2014
"KY214264","Asian SEA1b","China",2015
"KY214265","Asian SEA1b","China",2015
"KY214266","Asian SEA1b","China",2015
"KY214267","Asian SEA1b","China",2015
"KY214268","Asian SEA1b","China",2016
"KY214269","Asian SEA1b","China",2016
"KY214270","Asian SEA1b","China",2016
"KY214271","Asian SEA1b","China",2016
"KY214272","Asian SEA1b","China",2016
"KY214273","Asian SEA1b","China",2016
"KY214274","Asian SEA1b","China",2016
"KY214275","Asian SEA1b","China",2016
"KY214276","Asian SEA1b","China",2016
"KY214278","Asian SEA1b","China",2016
"KY214279","Asian SEA1b","China",2016
"KY214280","Asian SEA1b","China",2016
"KY214281","Asian SEA1b","China",2016
"KY214283","Asian SEA1b","China",2016
"KY214284","Asian SEA1b","China",2016
"KY214285","Asian SEA1b","China",2016
"KY214286","Asian SEA1b","China",2016
"KY214287","Asian SEA1b","China",2016
"KY362746","Asian SEA1b","China",2016
"KY362747","Asian SEA1b","China",2016
"KY362748","Asian SEA1b","China",2016
"KY428870","Asian SEA1b","China",2016
"KY428871","Asian SEA1b","China",2016
"KY428872","Asian SEA1b","China",2016
"KY428873","Asian SEA1b","China",2016
"KY428874","Asian SEA1b","China",2016
"KY428875","Asian SEA1b","China",2016
"KY428876","Asian SEA1b","China",2016
"KY428877","Asian SEA1b","China",2016
"KY428878","Asian SEA1b","China",2016
"KY428879","Asian SEA1b","China",2016
"KY451767","Asian SEA2a","China",2015
"KY613017","Asian SEA1b","China",2015
"KY613018","Asian SEA1b","China",2015
"KY613019","Asian SEA1b","China",2015
"KY613020","Asian SEA1b","China",2015
"KY780299","Asian SEA1b","China",2017
"LC455965","Asian SEA1b","China",2011
"LC455966","Asian SEA1b","China",2011
"LC455967","Asian SEA1b","China",2012
"LC455968","Asian SEA1b","China",2012
"LC455969","Asian SEA1b","China",2012
"LC455970","Asian SEA1b","China",2012
"LC455971","Asian SEA1b","China",2012
"LC455972","Asian SEA1b","China",2012
"LC455973","Asian SEA1b","China",2013
"LC455974","Asian SEA1b","China",2014
"LC455975","Asian SEA1b","China",2015
"LC455976","Asian SEA1b","China",2015
"LC455977","Asian SEA1b","China",2016
"LC455978","Asian SEA1b","China",2016
"LC455979","Asian SEA1b","China",2016
"LC455980","Asian SEA1b","China",2016
"LC455981","Asian SEA1b","China",2016
"LC455982","Asian SEA1b","China",2016
"LC455983","Asian SEA1b","China",2016
"LC455984","Asian SEA1b","China",2017
"LC455985","Asian SEA1b","China",2017
"LC455986","Asian SEA1b","China",2017
"LC455987","Asian SEA1b","China",2017
"LC550018","Asian SEA4","Philippines",2019
"LC550019","Asian SEA4","Philippines",2019
"LC550020","Asian SEA4","Philippines",2019
"LC550021","Asian SEA4","Philippines",2019
"LC550022","Asian SEA4","Philippines",2019
"LC550023","Asian SEA4","Philippines",2019
"LC550024","Asian SEA4","Philippines",2019
"LC550025","Asian SEA4","Philippines",2019
"LC550026","Asian SEA4","Philippines",2019
"LC550027","Asian SEA4","Philippines",2019
"LC571945","Asian SEA4","Japan",2006
"LC571946","Asian SEA4","-",2020
"LC717422","Asian SEA3","Thailand",1963
"LC717423","Asian SEA3","Thailand",1985
"LC717424","Asian SEA3","Thailand",1985
"LC717425","Asian SEA3","Thailand",1985
"LC717426","Asian SEA3","Thailand",1976
"LC717427","Asian SEA3","Thailand",1977
"LC717428","Asian SEA3","Thailand",1977
"MF459637","Asian SEA1b","China",2015
"MF459638","Asian SEA1b","China",2015
"MF476106","Asian SEA1b","China",2015
"MF611868","Asian SEA1b","China",2015
"MF611869","Asian SEA1b","China",2011
"MF624630","Asian SEA2a","China",2017
"MF741703","Asian SEA1b","China",2015
"MF741704","Asian SEA1b","China",2015
"MG201875","Asian SEA1b","China",2012
"MG201876","Asian SEA1b","China",2010
"MG201877","Asian SEA1b","China",2010
"MG201878","Asian SEA1b","China",2010
"MG201879","Asian SEA2a","China",2010
"MG201880","Asian SEA2a","China",2010
"MG201881","Asian SEA1b","China",2010
"MG201882","Asian SEA1b","China",2011
"MG201883","Asian SEA1b","China",2012
"MG201884","Asian SEA2a","China",2012
"MG201919","Asian SEA2a","China",2011
"MG201920","Asian SEA3","China",2010
"MG201921","Asian SEA2a","China",2012
"MG201922","Asian SEA1b","China",2012
"MG201923","Asian SEA1b","China",2003
"MG383883","Asian SEA1b","China",2016
"MG383884","Asian SEA1b","China",2016
"MG383885","Asian SEA1b","China",2016
"MG383887","Asian SEA1b","China",2017
"MG383888","Asian SEA1b","China",2017
"MG458321","Asian SEA1b","China",2018
"MH746442","Asian SEA1b","China",2016
"MK124732","Asian SEA1b","China",2016
"MK124733","Asian SEA1b","China",2016
"MK124734","Asian SEA1b","China",2017
"MK124736","Asian SEA1b","China",2017
"MK124742","Asian SEA1b","China",2018
"MK124743","Asian SEA1b","China",2018
"MK124757","Asian SEA1b","China",2017
"MK510916","Asian SEA1b","China",2017
"MK510917","Asian SEA1b","China",2017
"MK510918","Asian SEA1b","China",2017
"MK510919","Asian SEA1b","China",2017
"MK510920","Asian SEA1b","China",2017
"MK510921","Asian SEA1b","China",2017
"MK510922","Asian SEA1b","China",2017
"MK510923","Asian SEA1b","China",2017
"MK510924","Asian SEA1b","China",2017
"MK514264","Asian SEA1b","China",2018
"MK514265","Asian SEA1b","China",2018
"MK514266","Asian SEA1b","China",2018
"MK514267","Asian SEA1b","China",2018
"MK514268","Asian SEA1b","China",2018
"MK514269","Asian SEA1b","China",2018
"MK514270","Asian SEA1b","China",2018
"MK514271","Asian SEA1b","China",2018
"MK514272","Asian SEA1b","China",2018
"MK514273","Asian SEA1b","China",2018
"MK567666","Asian SEA1b","China",2013
"MK577649","Asian SEA1b","China",2015
"MK689674","Asian SEA1b","China",2017
"MK689675","Asian SEA1b","China",2017
"MK689676","Asian SEA1b","China",2017
"MN075931","Asian SEA3","Thailand",1999
"MN175989","Asian SEA1b","China",2019
"MN186249","Asian SEA1b","China",2018
"MN186250","Asian SEA1b","China",2018
"MN510449","Asian SEA1b","China",2013
"MN510450","Asian SEA1b","China",2012
"MN510451","Asian SEA1b","China",2012
"MN510452","Asian SEA1b","China",2010
"MN510453","Asian SEA1b","China",2010
"MN510454","Asian SEA1b","China",2011
"MN510455","Asian SEA1b","China",2010
"MN510456","Asian SEA1b","China",2015
"MN510457","Asian SEA1b","China",2010
"MN510458","Asian SEA1b","China",2011
"MN510459","Asian SEA1b","China",2014
"MN510460","Asian SEA1b","China",2011
"MN510461","Asian SEA1b","China",2010
"MN726836","Asian SEA4","Philippines",2013
"MN726837","Asian SEA4","Philippines",2013
"MN726839","Asian SEA4","Philippines",2015
"MN726840","Asian SEA4","Philippines",2015
"MN726841","Asian SEA4","Philippines",2014
"MN726842","Asian SEA4","Philippines",2019
"MN726843","Asian SEA4","Philippines",2012
"MN726845","Asian SEA4","Philippines",2012
"MN726848","Asian SEA4","Philippines",2016
"MN726850","Asian SEA4","Philippines",2015
"MN726852","Asian SEA4","Philippines",2018
"MN726854","Asian SEA4","Philippines",2015
"MN726855","Asian SEA4","Philippines",2016
"MN726856","Asian SEA4","Philippines",2012
"MN726858","Asian SEA4","Philippines",2016
"MN726860","Asian SEA4","Philippines",2018
"MN726861","Asian SEA4","Philippines",2015
"MN726862","Asian SEA4","Philippines",2013
"MN726866","Asian SEA4","Philippines",2014
"MN726870","Asian SEA4","Philippines",2014
"MN726873","Asian SEA4","Philippines",2014
"MN726874","Asian SEA4","Philippines",2012
"MN726875","Asian SEA4","Philippines",2018
"MN726876","Asian SEA4","Philippines",2018
"MN726879","Asian SEA4","Philippines",2012
"MN726880","Asian SEA4","Philippines",2019
"MN726881","Asian SEA4","Philippines",2015
"MN857167","Asian SEA4","Philippines",2019
"MN857168","Asian SEA4","Philippines",2019
"MN857169","Asian SEA4","Philippines",2019
"MN857170","Asian SEA4","Philippines",2019
"MN857171","Asian SEA4","Philippines",2019
"MT068573","Asian SEA1b","China",2018
"MT068574","Asian SEA1b","China",2018
"MT068575","Asian SEA1b","China",2018
"MT068576","Asian SEA1b","China",2018
"MT068577","Asian SEA1b","China",2018
"MT068578","Asian SEA1b","China",2018
"MT068579","Asian SEA1b","China",2018
"MT068604","Asian SEA1b","China",2017
"MT068605","Asian SEA1b","China",2017
"MT068606","Asian SEA1b","China",2017
"MT068607","Asian SEA1b","China",2017
"MT068608","Asian SEA1b","China",2017
"MT068609","Asian SEA1b","China",2017
"MT068610","Asian SEA1b","China",2017
"MT068611","Asian SEA1b","China",2017
"MT068612","Asian SEA2b","China",2017
"MT068613","Asian SEA1b","China",2017
"MT068614","Asian SEA1b","China",2017
"MT068615","Asian SEA2b","China",2017
"MT068616","Asian SEA1b","China",2017
"MT068617","Asian SEA1b","China",2017
"MT068618","Asian SEA1b","China",2017
"MT068619","Asian SEA1b","China",2017
"MT068620","Asian SEA1b","China",2017
"MT068621","Asian SEA1b","China",2017
"MT068622","Asian SEA1b","China",2017
"MT068623","Asian SEA1b","China",2017
"MT068624","Asian SEA1b","China",2017
"MT068625","Asian SEA1b","China",2017
"MT068626","Asian SEA1b","China",2017
"MT068627","Asian SEA1b","China",2017
"MT241241","Asian SEA1b","China",2019
"MT241242","Asian SEA1b","China",2019
"MT241243","Asian SEA1b","China",2019
"MT241244","Asian SEA1b","China",2019
"MT241245","Asian SEA1b","China",2019
"MT241246","Asian SEA1b","China",2019
"MT241247","Asian SEA1b","China",2019
"MT241248","Asian SEA1b","China",2019
"MT332714","Asian SEA1b","China",2019
"MT818428","Asian SEA1b","China",2015
"MT818429","Asian SEA1b","China",2015
"MT818430","Asian SEA1b","China",2015
"MT818431","Asian SEA1b","China",2015
"MT818432","Asian SEA1b","China",2015
"MT818433","Asian SEA1b","China",2015
"MT818434","Asian SEA1b","China",2016
"MT818435","Asian SEA1b","China",2016
"MT818436","Asian SEA1b","China",2016
"MT818437","Asian SEA1b","China",2016
"MT818438","Asian SEA1b","China",2016
"MT818439","Asian SEA1b","China",2016
"MT818440","Asian SEA1b","China",2016
"MT818441","Asian SEA1b","China",2016
"MT818442","Asian SEA1b","China",2016
"MT818443","Asian SEA1b","China",2016
"MT818444","Asian SEA1b","China",2016
"MT818445","Asian SEA1b","China",2016
"MT818446","Asian SEA1b","China",2017
"MT818447","Asian SEA1b","China",2017
"MT818448","Asian SEA1b","China",2017
"MT818449","Asian SEA1b","China",2017
"MT818450","Asian SEA1b","China",2017
"MT818451","Asian SEA1b","China",2017
"MT818452","Asian SEA1b","China",2017
"MT818453","Asian SEA1b","China",2017
"MT818454","Asian SEA1b","China",2017
"MT818455","Asian SEA1b","China",2017
"MT818456","Asian SEA1b","China",2018
"MT818457","Asian SEA1b","China",2018
"MT818458","Asian SEA1b","China",2018
"MT818459","Asian SEA1b","China",2018
"MT818460","Asian SEA1b","China",2018
"MT818461","Asian SEA1b","China",2018
"MT818462","Asian SEA1b","China",2018
"MT818463","Asian SEA1b","China",2019
"MT818464","Asian SEA1b","China",2019
"MT818465","Asian SEA1b","China",2019
"MT818466","Asian SEA1b","China",2019
"MW055214","Asian SEA1b","Vietnam",2017
"MW055215","Asian SEA1b","Vietnam",2017
"MW055216","Asian SEA1b","Vietnam",2017
"MW055217","Asian SEA1b","Vietnam",2017
"MW055218","Asian SEA1b","Vietnam",2017
"MW055219","Asian SEA1b","Vietnam",2017
"MW055220","Asian SEA1b","Vietnam",2018
"MW055221","Asian SEA1b","Vietnam",2018
"MW055222","Asian SEA1b","Vietnam",2018
"MW055223","Asian SEA1b","Vietnam",2018
"MW055224","Asian SEA1b","Vietnam",2017
"MW055225","Asian SEA1b","Vietnam",2017
"MW055226","Asian SEA1b","Vietnam",2017
"MW055227","Asian SEA1b","Vietnam",2017
"MW055228","Asian SEA1b","Vietnam",2017
"MW055229","Asian SEA1b","Vietnam",2018
"MW055230","Asian SEA1b","Vietnam",2018
"MW055231","Asian SEA1b","Vietnam",2018
"MW055232","Asian SEA1b","Vietnam",2017
"MW055233","Asian SEA1b","Vietnam",2017
"MW055234","Asian SEA3","Vietnam",2017
"MW690139","Asian SEA3","Malaysia",2015
"MW690140","Asian SEA3","Malaysia",2015
"MW690141","Asian SEA3","Malaysia",2016
"MW690142","Asian SEA3","Malaysia",2017
"MW690143","Asian SEA1b","Malaysia",2017
"MW690144","Asian SEA1b","Malaysia",2017
"MW690145","Asian SEA1b","Malaysia",2017
"MW690146","Asian SEA1b","Malaysia",2017
"MW690147","Asian SEA1b","Malaysia",2017
"MW690148","Asian SEA1b","Malaysia",2017
"MW690149","Asian SEA1b","Malaysia",2018
"MW690150","Asian SEA1b","Malaysia",2018
"MW690151","Asian SEA1b","Malaysia",2018
"MW690152","Asian SEA3","Malaysia",2018
"MW690153","Asian SEA1b","Malaysia",2018
"MW690154","Asian SEA3","Malaysia",2018
"MW690155","Asian SEA3","Malaysia",2018
"OK585051","Asian SEA3","Thailand",2022
"U22653","Asian SEA3","-",1988
